transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
4548a48f-1eb8-46fa-8089-7a2e42a116b8,d7e27b8b-b7fa-4b13-93e3-7c5a64da013d,2023-04-17 12:37:15,1122.86,INR,withdrawal,in-branch,"Stephens, Jordan and Washington",Electronics,UK,New April,False
fa315d23-6a93-4bd6-9317-9266235f3b98,549869ec-6fef-4598-aa55-359d0657f788,2022-11-12 12:48:06,743.27,GBP,deposit,mobile,Snyder Inc,groceries,USA,Lake Jessica,False
c3209416-9049-4d23-b913-5efa956d3e99,167f50ac-fb88-45e6-8198-c9cbfd640d59,2024-04-15 06:43:52,596.87,USD,purchase,online,French-Wiggins,Electronics,IND,South Heather,False
2bf8fc40-634d-49ef-895a-bd13a53e579d,e9095a4e-297e-4188-9d34-73ff1c7ffd26,2024-01-30 21:05:53,1021.1,INR,deposit,mobile,Smith-Watkins,groceries,Japan,Parkton,False
afc7c765-8579-4367-a107-00157e978cf5,7fe2530e-4de3-4b16-875c-81c8552a76f7,2024-04-14 12:27:02,1335.29,GBP,withdrawal,online,Campbell Ltd,utilities,USA,Port Joelstad,False
0c1a8e72-5b85-4926-80a2-6dadf50b7a42,2af3f8d4-cd3f-49d2-8c0a-59f8ab9dccb9,2022-11-26 18:32:20,1863.48,EUR,transfer,ATM,Phillips Inc,travel,USA,New Zacharyton,False
f569f00a-f041-492e-91f8-bc13d3288fe9,637f9204-3e15-41e2-9513-f60b92ffbe4f,2022-09-05 04:06:42,359.17,INR,deposit,mobile,Cook-Schmidt,entertainment,USA,New Alicia,False
fb113124-ff4f-47cb-8835-9e28b49254af,264d789d-b783-43b5-889b-cfae4e7e303f,2023-02-11 21:54:27,831.78,USD,withdrawal,ATM,"Koch, Morris and Black",utilities,USA,Lake Cynthia,False
5ec1a6a9-4d7e-49c0-ba78-d174ac66d335,04f16337-4610-4555-89f8-61ae3d2c7583,2023-04-08 09:56:30,1346.66,JPY,withdrawal,in-branch,Luna-Anderson,Electronics,USA,West Ianview,False
6f019e7b-9db0-4ffb-96de-1d43d7d6ad2d,45d7324c-bc52-4821-8ef9-6aceb729ac3c,2023-03-09 09:15:28,735.49,JPY,withdrawal,in-branch,Jimenez-Gonzalez,Electronics,Japan,Williamsfort,False
5b8df31d-9699-4695-8b54-cf4bad63afec,c8dc3901-c132-4373-b9db-1e79eb1bc588,2022-11-12 16:42:14,484.36,JPY,purchase,in-branch,"Castillo, Chapman and Ford",retail,UK,Lopezshire,False
21fbabae-61e6-448a-bfc0-cd78fbeaf897,e3de47d8-2885-40b7-bcd1-7383acc60549,2024-07-03 23:08:02,575.55,USD,purchase,ATM,Smith and Sons,travel,USA,North Terryfort,False
459ea6a2-3ce6-44bd-a0cd-132022b1386b,45d7324c-bc52-4821-8ef9-6aceb729ac3c,2024-02-11 03:02:11,854.73,GBP,purchase,ATM,Hawkins Ltd,entertainment,Japan,Owensmouth,False
428fd030-ca66-4844-b5f2-b4d91230000b,0773e264-08e6-498a-8f58-a30e41bd22b4,2022-10-15 05:47:06,1411.81,JPY,deposit,mobile,Adams and Sons,groceries,UK,North Benjaminmouth,True
ea95df97-490f-44e0-9103-f95a56d62d48,aa13efa5-7558-4899-8bab-a81e2a566d1f,2023-11-17 16:38:20,81.68,EUR,withdrawal,mobile,Vazquez-Lee,entertainment,Japan,Lake Davidberg,False
4f0e88b3-c7cb-495d-aedd-ec24739af524,5ace512f-4a6e-4daa-85f7-44c10aa0cc72,2023-01-26 16:09:41,45.19,EUR,deposit,in-branch,Kelley Ltd,Electronics,USA,West David,False
60beef1c-4191-4158-b84b-1320c1fea5b9,262222aa-6a1e-4535-af25-5f9a30faaf39,2024-03-29 05:45:35,753.67,INR,deposit,in-branch,Thomas-Thomas,entertainment,Japan,Dennisfurt,False
af5c31e9-7be5-4ceb-92e9-33f1d1b101c1,fe2033ba-877b-427d-9601-46a888be93c9,2024-02-19 12:25:09,183.19,EUR,deposit,mobile,"Bennett, Taylor and Gross",entertainment,Germany,Blackwellton,False
753b99ba-3002-490a-887e-f86a48b734e1,807a121c-b2bd-431c-9888-9c680f5d2809,2023-01-31 08:30:19,43.31,INR,purchase,mobile,Cohen and Sons,Electronics,UK,Hinesberg,False
ff4125a8-c90d-49c3-96ca-ebbf2ea14ee2,e06397c0-c405-4064-8688-e2a71f13c4c4,2024-07-31 11:59:26,489.94,EUR,withdrawal,in-branch,Figueroa Group,travel,UK,New Brandonfort,False
89a15c4d-52c2-428a-bbe6-016a2465a5e2,1076d12e-a747-4219-aa27-313f0a07075e,2023-09-24 10:09:33,1501.16,USD,deposit,mobile,Palmer and Sons,utilities,Germany,Garyshire,False
12283702-428e-4aac-b16d-20c0e9f2f752,3976fb8a-ed52-4243-890e-1dac78587dcc,2023-11-17 05:07:39,1725.64,USD,transfer,online,"Dean, Lee and Holland",retail,Germany,Adamchester,False
9cee0702-c98e-4e03-8542-64f5f9acf6b8,db622745-91e7-4d5c-813a-da518f07bdde,2024-02-06 03:19:57,264.42,GBP,deposit,ATM,Lane and Sons,Electronics,CANADA,West Jamie,False
56cbda2e-971d-4a69-aa3f-29134e9a41a5,e24c5264-d2a0-479e-a188-fc7b2732d50a,2022-11-17 15:31:40,1757.01,INR,withdrawal,mobile,Mccann-Powell,retail,CANADA,Louisville,False
0d0d4a37-d0bf-44a2-a740-4c3536d488fd,05b2d772-318f-484b-bccc-ec1a1246cf58,2023-09-21 20:54:12,457.01,INR,purchase,online,Cook PLC,travel,CANADA,Scottberg,False
006c6d9a-c73e-48e1-b7a1-033d344cfdbc,6afd5d54-d505-49cb-b9ee-e4d6aada4aec,2024-03-04 08:59:55,1702.14,INR,withdrawal,ATM,Ewing-Marshall,Electronics,UK,Kellytown,False
c7c2687c-4da7-42fd-8619-5962d2f16d21,425be3a2-3abc-4b0f-a76d-290473665f5f,2023-12-15 19:00:12,17.42,USD,withdrawal,mobile,"Bridges, Sanchez and Carlson",Electronics,Japan,Richardshire,False
9e9f0bad-c970-4432-b7f6-81e32562bbbe,e500c90e-b023-466d-a020-edb3d3a68124,2024-05-11 22:55:40,1605.48,USD,purchase,mobile,Johnson Ltd,utilities,USA,Port Christopher,False
053adca7-a654-46a3-8ec2-07bd0a779e6d,a28373b3-d417-4cca-87ae-20238907fef9,2024-01-12 17:00:12,1058.29,EUR,withdrawal,mobile,"Neal, Anderson and Benson",travel,Japan,Perryberg,False
a2bcf1d3-3aea-4571-92e2-c252f7de0ba8,44615304-e723-4062-9a58-fc6a0d7dd9fc,2022-09-21 17:20:37,13483.4,EUR,deposit,in-branch,Zuniga-Flores,Electronics,Germany,Dunnfurt,True
6de1e1dd-91c3-4407-a124-10ce241d0829,4cb4b293-43db-4fa8-93ed-1922e80e8fe1,2022-08-21 18:15:43,1085.34,JPY,transfer,ATM,Gordon-Henderson,retail,IND,North Kristen,False
e073ca0b-09a5-4c90-8822-2d7278457d15,1f936a76-8372-47b1-ad80-ca16860d36f5,2023-11-14 15:17:34,1125.94,USD,deposit,ATM,Gomez-Finley,entertainment,UK,New Hayleyville,False
ea77e7d8-34c8-4ae8-b8c0-6402689d786b,55fae618-2480-486b-ab62-dbcac0f66af8,2022-11-18 17:10:08,1577.66,GBP,deposit,ATM,Matthews Ltd,groceries,Germany,South Zachary,False
ef90afa6-7877-47f9-9233-a07c8acbf0d7,460be4bd-eea1-43c2-8989-a18a25a6e11b,2022-11-29 17:04:02,1635.59,GBP,purchase,ATM,"Bennett, Haynes and Jacobson",retail,USA,Leechester,False
ab461d87-f409-4d26-be98-9a8b97230cb9,a259292f-72cb-4607-908c-08753583bda0,2024-06-16 12:08:04,1054.89,EUR,purchase,online,Molina-Ward,utilities,IND,Port Katrinaton,False
19ba6bb9-3afa-40be-9117-f3b43ebc77b9,0829af99-ff85-456b-82f1-a2005b21a36b,2023-11-19 08:18:01,847.69,JPY,withdrawal,online,Cook PLC,groceries,UK,Michaelshire,False
5d74adba-68ec-4ff6-b693-1f73d5c50af1,27c66bb6-7802-4b5c-998a-2f3e3034cf7d,2023-08-15 06:41:15,294.73,INR,purchase,in-branch,"Castro, Shaffer and Yates",retail,IND,New Dawn,False
9aa27f6a-7f91-4870-9722-d2b3f90cc509,ac3d8fa8-bce7-4e91-a889-0c181edb5bef,2023-11-20 15:48:06,1306.69,INR,transfer,ATM,Cross Inc,utilities,Germany,Marktown,False
30340d2a-2fb4-4829-b8e9-f7b47c96e9ef,7eafb5c9-4875-489a-9729-9194e84ed22f,2022-12-28 04:35:44,352.18,INR,deposit,mobile,"Shannon, Reynolds and Greene",groceries,CANADA,Port David,True
23ce3b19-cb12-4623-b878-651ac586e4e7,8249e0ec-6562-41c5-88fe-a0bf078dfe0e,2024-05-07 13:35:06,879.05,INR,withdrawal,ATM,"Knapp, Watts and Patterson",retail,UK,Port Karen,False
cbdc8fc8-56f8-4028-b3f9-dc16ce48c3fa,e4cd0f9d-392d-4b6a-8282-cd9f639a411b,2023-10-04 10:48:51,1959.41,INR,purchase,ATM,"Melendez, Davis and Middleton",retail,Japan,North Barbarafort,False
97443012-8d2a-444c-afac-53c1f79a0b8c,2ce5af71-8dd1-44ac-aa32-da6de07fb69b,2022-12-22 22:27:54,268.96,USD,transfer,in-branch,"Murphy, Ballard and Rodriguez",groceries,Japan,Websterberg,False
b95e0dbc-5ad7-4fc2-8055-9d5b75b90565,2cbae901-3c27-4223-8ecb-bb16b9824e97,2024-04-23 18:24:47,1017.57,INR,deposit,mobile,Salinas Ltd,utilities,IND,New Reginaview,False
9ab93f58-9ead-4147-8efd-b9c61ef13f50,5456eee4-b9af-4bbc-b49a-776c9d7be9db,2023-10-28 20:07:54,352.2,INR,withdrawal,ATM,"Garza, Cruz and Burke",Electronics,Japan,Dianeport,False
8718a990-c821-47cc-9f61-1951e9c98d68,8b901a8d-b4aa-4142-9aed-fd6e1d13f18a,2022-11-26 18:38:57,353.58,EUR,deposit,mobile,Jenkins-Cameron,retail,IND,Perrychester,False
e3099bbf-fb6f-42ca-bc33-59b0cb3b4060,789c0404-5d77-40b0-96a6-9a5c3f93e7c2,2023-09-25 05:10:10,807.19,INR,withdrawal,ATM,Solomon PLC,retail,UK,Wallaceview,False
4cd27b1c-ce42-464b-ba9f-7ab263f668ff,3a98c1e5-bb06-448f-9806-41ae0c0f83c9,2024-01-30 09:14:06,950.21,INR,withdrawal,mobile,Donovan-Lee,utilities,Japan,North Meghanfurt,False
bdafaccc-fedd-416c-86f6-595ebb7e6ed0,66b51fb7-7570-4697-854e-918fea944bac,2024-06-01 02:13:32,1893.01,JPY,transfer,online,Dawson LLC,entertainment,IND,East Jesusfurt,False
f12301ad-986f-42b4-a04e-241b4cc558d6,0f2520bf-64eb-4bfc-9665-f08c707bc739,2023-11-24 00:58:01,1377.05,USD,purchase,online,Wilson-Garcia,travel,Germany,North Katherine,False
6381efe4-a8a0-466c-81f6-daaabe8efde9,983243f3-759d-4c4b-9786-68fc93fa8a0f,2023-04-16 17:01:14,182.44,INR,deposit,ATM,Merritt LLC,entertainment,IND,Port Davidtown,False
b0fd9f89-2b6b-4683-a1d0-1eb201878c30,4a54883a-d207-4a90-ac18-ddbb5e809449,2023-07-06 13:06:38,993.44,USD,transfer,online,Jackson Ltd,travel,UK,East Loritown,False
291c356b-179c-4489-a838-f429039f04ee,ef6023dc-9f74-43f2-9957-c7105d276407,2023-05-27 09:25:20,507.53,JPY,deposit,mobile,"Craig, Andrade and Mcclain",travel,Japan,East Andrewside,False
73b3e910-cc79-4502-aaa1-61acce1e3051,05ef79ff-6dfe-48e7-99d4-c59b63c7adb5,2024-04-15 15:16:45,1740.21,EUR,transfer,ATM,Duarte PLC,Electronics,CANADA,Johnburgh,False
cb24e851-1712-4c0e-8162-a3a689c2b334,65379dfc-6097-4e5a-86ac-92b2a0b8bc6f,2022-09-26 06:22:09,514.88,INR,deposit,ATM,Russell and Sons,retail,IND,North Timothy,False
15835de5-004b-4770-8290-2c1fe5c3e7df,54e76ee3-b338-4be3-ab37-12d1bf079055,2024-03-29 21:24:58,104.7,USD,purchase,in-branch,Parker-Moody,travel,USA,Garciahaven,False
eb81d608-cab3-46d6-b938-227d16aa9849,26100112-8b25-4f6a-b8f5-b526d985fd6f,2023-06-01 06:10:53,129.84,JPY,withdrawal,online,Cabrera LLC,groceries,USA,South Jamesfurt,False
010f3ae5-dd1c-4b9e-b40a-40d284111884,abfe9ad1-1f6d-4eb1-9279-8e3f10188be8,2023-06-23 22:55:57,314.9,JPY,withdrawal,online,Bean-Jones,travel,Germany,Petersonshire,False
b9fad425-441b-4486-8a5e-d5a41d70fba2,416b61c3-04cb-4965-a0e4-d9e11e19859f,2023-02-04 14:47:32,512.18,GBP,deposit,online,"Green, Peterson and Young",entertainment,UK,Stanleyville,False
ed2f2a35-b09a-449b-bee4-e5b37a6089e2,ae04e491-765c-4ae9-a0ab-e2c095297ec3,2022-09-01 18:24:00,654.16,JPY,deposit,in-branch,Branch Ltd,Electronics,CANADA,Jordanfurt,False
5a17074e-b1d4-4979-956e-2b42ca451301,2839bb50-1fa3-4ca0-bf7a-32128d03eca8,2022-12-10 05:56:40,985.85,EUR,withdrawal,mobile,Singleton-White,retail,IND,East Calvin,False
14fe5a9c-09da-4e06-ac44-d0ebadfffb7a,c3828001-fac3-4bc4-bf2b-3290a26bd739,2023-11-30 01:49:18,1879.83,EUR,withdrawal,in-branch,"Hancock, Martinez and Campbell",groceries,CANADA,Bradleyhaven,False
994036a1-b27e-487b-8b64-9ae1f3a8e4ea,61ea632d-ea53-4da2-a26b-f3f1fa58dcb5,2022-08-20 12:57:02,646.54,GBP,transfer,mobile,Merritt Ltd,groceries,Japan,Lake Michael,False
ffa20538-ea54-458f-a73b-0293e299966c,44f138ff-3fbb-4644-8623-ea2efa2f65cc,2023-03-14 03:47:55,819.17,GBP,transfer,ATM,"Ruiz, Floyd and Chandler",retail,USA,Andersonstad,False
fad23f93-6a81-415a-8108-dc475ae009d8,edafda89-475f-4933-8ea5-f9fa5e1a58df,2022-11-10 08:44:44,243.63,INR,transfer,online,Perkins-Moran,Electronics,UK,Williamsland,True
18e8cba8-ae53-4561-8c4f-69202c4e66db,9c4141c9-b066-4cde-a0c1-9427e9513962,2023-09-29 16:05:29,1565.6,GBP,deposit,mobile,Martin PLC,retail,UK,Lake Michael,True
61140ce7-76e5-4b21-8b96-6b5b40ecb3a1,0fdef2cc-28fa-45a1-9fbc-5b49e4df939d,2022-08-24 18:27:31,849.27,INR,purchase,ATM,Dixon-Hayes,entertainment,CANADA,Lake Pamela,False
993f6809-8dc8-4017-ae85-b64208d6e8ca,e6f5692b-7912-4262-8024-ca5bbb88333d,2024-05-31 23:27:13,1740.27,USD,deposit,online,Wright-Villanueva,utilities,USA,Weberport,False
83eca280-3f37-4b9b-87f4-d653cfe73876,3eede5da-0638-40fa-b70d-da65c8e3a027,2022-11-07 07:47:08,1931.51,GBP,deposit,ATM,Smith and Sons,travel,Japan,North Jessica,True
971b52b1-6ace-459f-ad2c-b52ba1f44da0,60f296c4-72bb-4cf5-aca3-608f60f7933e,2023-11-16 05:56:06,38.4,JPY,deposit,mobile,Johnson-Brown,Electronics,CANADA,West Lisa,False
7f2bd1bf-f7a4-4551-a2b5-717d340d6f15,2fb17510-7c3c-4bd7-a573-f8b69fbc77e1,2022-09-24 21:02:21,1630.38,INR,deposit,mobile,Ramirez-Griffith,utilities,Japan,New Lauraside,False
0811b906-0052-4b62-894a-7a153545cfc1,ca7c120e-2735-4552-91f6-7a5ddedb558f,2024-02-16 10:18:42,1272.64,JPY,transfer,in-branch,"Wilson, Nunez and Adams",travel,CANADA,New Matthewburgh,False
008b5581-a8a0-4c26-a18e-de42319d4aca,5a7f00c6-1d75-4c92-831f-7b7ecaa2b936,2023-10-05 03:26:37,178.64,EUR,withdrawal,ATM,Baker-Hall,entertainment,UK,Gutierrezport,False
f9dde2f7-a985-4408-83cf-d184d0016633,be340850-1d21-4d23-87c5-4f6fea7d144a,2023-05-05 17:16:47,1342.67,INR,transfer,mobile,"Hanson, Johnson and Sexton",utilities,Germany,North Jerryhaven,False
98db2996-7d3e-4a50-a22e-72065cf51935,677e0f82-857f-407d-a474-d8353747fd3a,2023-01-14 08:09:22,1886.8,JPY,withdrawal,online,"Brown, Sweeney and Cox",retail,Germany,Mullinsside,False
1e1c24f8-da47-4d4d-9b89-0c035ebffbb3,06d8bcc4-9a7c-4ebf-ad9a-2e5e1ee16b11,2023-09-15 17:47:09,1971.59,USD,purchase,online,"Stokes, Lyons and Rogers",utilities,IND,West Keithton,False
459bfdff-caa4-42ed-b0ed-79180d1673d4,182f65fd-fd4a-4302-bbbe-9115516ff453,2024-01-01 05:45:48,746.21,JPY,withdrawal,online,"Bolton, Patel and Foley",retail,CANADA,Brendaland,False
1ef6eb13-54f8-4697-9f85-01b6138a58de,1e1efabb-9588-4132-8e8e-e8617e36b22c,2023-03-15 20:12:01,1721.96,JPY,deposit,mobile,Wang Group,groceries,IND,Melissaton,False
8234790c-b766-47ba-84bb-0bb308a0641a,bd5e700d-997b-4489-a0b0-3b8620d3ca16,2024-01-08 20:31:30,1706.77,INR,purchase,ATM,Jones Inc,entertainment,UK,Cathyshire,False
00586cd3-e119-4dde-8590-03c13f5d894a,c92a656d-b4f0-4d96-a594-13891d7879a5,2023-09-26 10:36:30,1615.05,INR,deposit,ATM,Garcia PLC,retail,UK,North Jessicamouth,False
3a884335-a69e-4f96-9304-3ce662b140e8,54b7928d-fbd3-40fb-94d2-e7d4677d4238,2024-01-04 18:49:14,447.92,INR,transfer,in-branch,Moore-Blackburn,entertainment,USA,Chandlerborough,False
a1dd72fa-bae8-4674-b161-abd36fa7ef53,e6f5692b-7912-4262-8024-ca5bbb88333d,2023-11-15 21:01:08,1655.89,EUR,purchase,online,Diaz-Harris,retail,USA,Jimmymouth,False
9ed3feb4-b2ed-4cce-ae2e-65082beb7b5d,b9340c29-0fe2-4932-b675-820149073c88,2024-06-16 10:21:05,574.22,JPY,purchase,mobile,"Whitehead, Hale and Dickerson",groceries,IND,West Feliciamouth,False
d5998a28-af0f-4293-a56c-ec8efe1f7209,06a228fd-e70b-4860-a9ab-8dea10cd1e97,2023-04-29 06:29:34,359.08,JPY,purchase,ATM,Farley-Turner,groceries,Germany,Chrischester,False
e69aa075-6ec0-4aff-9b9a-b2481cd230cc,d7af3846-aa71-400e-8bd8-31b7ddbc4669,2023-01-22 05:03:28,1286.16,EUR,withdrawal,mobile,Reed-Molina,retail,USA,Michaelmouth,False
d6efbb5e-e30b-4573-a855-de69bd14b257,3baa857b-f70d-4807-9442-913ee3077ddd,2024-05-22 10:27:33,1111.18,USD,withdrawal,ATM,"Stewart, Lewis and Jackson",entertainment,UK,South Lauren,False
809c3c56-3f79-48af-a0af-b0df605c9b70,d66569cb-6044-4a6c-a073-8d60c824463c,2024-06-03 15:37:54,954.18,JPY,transfer,online,"West, Harvey and Spence",travel,IND,Ericland,False
088938f4-85b6-4e3a-9134-a8c60114713b,29be865e-f418-4896-87c3-53ff91f94684,2023-04-27 01:51:51,929.49,INR,withdrawal,ATM,"Michael, Bishop and Best",entertainment,USA,New Paulhaven,False
01e19be0-f539-4de9-8bd1-b0eef2c877a1,9b0ba3a9-0b55-47b7-b0f4-f83fb2b1ea8c,2022-09-07 05:46:25,684.04,GBP,withdrawal,ATM,Lambert-Davis,Electronics,USA,Jamesside,False
3ebef23b-4ce0-49ef-b326-340a6ec80cb3,ddf395a9-d2d0-4e8e-9812-c46d41474e64,2023-03-23 00:35:19,135.72,JPY,transfer,in-branch,"Novak, Wilson and Koch",entertainment,UK,Melissafurt,False
03485755-733d-4e31-bd55-2f33729c2291,86e3cb19-706d-4d81-b541-dcc3e41eda1b,2022-11-03 03:57:54,1061.93,JPY,transfer,mobile,Scott Group,utilities,Japan,Parsonsfurt,False
f299b952-c04d-4db8-90d2-83548d77d139,da5cfb10-44ac-49d1-ab66-16e4e3fb1f8b,2024-02-29 13:15:13,129.64,USD,transfer,online,"Carson, Rice and Parker",groceries,Japan,Timothyburgh,False
64f694d0-f80a-47a2-8336-d22c91d685ac,3895c4e9-f4f2-4931-9cb6-605fc8ed7cd4,2022-11-05 04:12:45,1122.9,USD,purchase,ATM,Rasmussen Inc,groceries,UK,North Scottland,False
3fd03d98-a1f0-4115-9db9-54920a0703fb,5456eee4-b9af-4bbc-b49a-776c9d7be9db,2024-05-18 06:39:42,1082.29,GBP,withdrawal,in-branch,Hayes-Bowman,entertainment,Japan,Patriciachester,True
a9a21f45-c936-48ab-b88a-e31edcbdb012,d7a88a46-eb97-4b4c-ad4b-6fe1fb296692,2024-02-03 14:17:20,1552.28,JPY,withdrawal,mobile,Beck-Daugherty,travel,IND,Port Roy,False
7b668c90-e0b5-45ac-b95b-b5d7e8ffa219,65362a11-9738-433f-a707-1f905f3f8b72,2024-04-01 20:43:42,1166.01,JPY,withdrawal,in-branch,Holloway PLC,utilities,Japan,Alexandershire,False
6d9b8d62-3fd2-456b-aa75-9351d4765dfa,310607df-6021-418a-9c91-fe5cb500e6f3,2023-05-31 21:25:52,1895.42,JPY,withdrawal,mobile,Martin Ltd,Electronics,Germany,Lake Justin,False
1f43fb1f-8a5d-43ff-9b11-c4a65f9c4eae,7490f657-64b6-47de-b32f-e295b5dd3d9e,2024-03-13 21:50:18,1137.85,EUR,withdrawal,online,Roberts Group,retail,USA,West Jamesville,False
c2ab17f9-b541-4b79-86a9-4a5971734566,40433099-3fda-4a87-8374-0699f72083d3,2024-04-20 15:19:01,901.5,EUR,withdrawal,ATM,"Nelson, Gutierrez and Wright",retail,UK,Coxport,False
10a2d619-f0c8-4c66-94d5-0ca9f96d3132,5c1423ec-8ede-45c4-a26a-7d181a5c2dc1,2024-05-07 22:41:46,862.94,EUR,purchase,in-branch,Robinson Inc,Electronics,IND,Veronicabury,False
52d135be-39c6-4531-acfc-872b4b417bb4,614c9b04-8050-4c7c-86cf-45fab74479b0,2023-03-22 20:29:59,1322.1,USD,purchase,in-branch,Clark and Sons,entertainment,CANADA,Evanmouth,False
1711e2a0-6627-4f61-83ac-eb77e2126ce3,43fb4212-44e0-40bb-be86-e3a2c99f2dfc,2024-04-02 22:39:47,114.32,GBP,transfer,ATM,"Hampton, Peterson and Shaffer",utilities,CANADA,Zoechester,False
86fa61ed-3261-4c80-8553-619911765c98,e6434d8d-6e1a-45a1-baa9-a63ef61e8d5a,2024-03-17 01:51:34,1719.59,JPY,deposit,ATM,"Allen, Pace and Martinez",groceries,CANADA,Wrightview,False
dbbaf10a-5999-42d9-99fa-7e9d8a4bf4c9,ad379c27-3c3b-49d2-8a12-7693ecd77172,2023-05-13 01:58:19,223.21,USD,deposit,ATM,Walker-Bonilla,travel,Japan,Andrewfort,False
475f9aeb-6d54-446a-95ee-767f977be58b,0f8ea7eb-0e81-494f-8392-4d80bc4ec652,2022-09-29 05:09:16,1558.57,USD,purchase,in-branch,Richards Ltd,entertainment,USA,Lake Mariatown,False
4aa02367-f970-4e1b-a197-099fddde142f,0dccae07-3619-4b2d-8d7a-797f8cdc6bb0,2024-01-07 04:21:09,42.2,JPY,transfer,in-branch,Williams-Gill,utilities,IND,North Amber,False
977b4dde-bdae-44eb-a57b-17d4707d160d,8b62aa4b-9c78-479d-9d34-f95bbbf9cccf,2024-06-21 16:39:06,69.7,EUR,withdrawal,in-branch,Day PLC,retail,USA,North Davidfurt,False
82aedbce-be73-46d6-9ce6-298de4889516,eb416bbd-9824-47d1-af35-46350fef847e,2024-07-01 00:28:12,1628.06,INR,deposit,online,"Moss, Fisher and Jones",utilities,IND,Carrollfort,False
c9be5111-84b0-44d3-8a27-7fe0284f8476,3f5e8bd4-07ee-4ecc-8935-f8e87e249de7,2023-09-01 22:12:01,925.38,INR,deposit,online,"Smith, Hunter and Moore",utilities,Japan,Davisborough,False
bb9a4de1-229a-4a8f-b98e-ef591cd90401,3502c137-3918-49f6-8824-3dd4cfe6780d,2024-04-21 16:32:51,1597.12,EUR,purchase,mobile,Francis-Foster,utilities,CANADA,Marytown,False
1c84c025-c142-4ba9-802d-3c8880eed897,8325eedb-7ee4-4cf0-b27f-05603e2439b9,2022-09-28 07:31:06,193.98,EUR,withdrawal,in-branch,Mccullough Ltd,groceries,CANADA,Christopherbury,False
17c74c16-5f52-4127-8894-cf26b8c466a8,ff3e34e9-777c-4802-89b8-d68856e01c5d,2023-05-04 01:45:58,1729.99,USD,purchase,mobile,Watts-Brown,Electronics,Japan,Mariaville,False
fb43d5d7-587d-452d-bfcc-1295889e3ba7,264d5254-77c4-4b34-abf7-6274db053001,2023-06-26 03:22:29,1278.81,INR,deposit,mobile,Harris Ltd,groceries,Japan,New Kevin,False
450e1f23-b9c4-4952-acab-94c0fbc988e3,103ec5fd-310c-44c4-80fe-7d1d5ba8662d,2022-09-16 19:52:21,1636.56,USD,deposit,in-branch,Franco Inc,groceries,CANADA,Mullinsfurt,False
fc08e826-6c97-4fc9-9c98-977f63a5aa39,e53f365f-cdae-4ee3-a96d-a385fc8d3f04,2023-04-03 03:26:42,1087.5,GBP,deposit,in-branch,Hill PLC,Electronics,IND,East Donaldmouth,False
077dc817-5311-42be-9db8-4cf0a63607d6,2cb9cfa5-923f-4574-9fc1-7a6cdb45e72d,2024-03-04 05:07:36,18.08,EUR,withdrawal,in-branch,"Morton, Lloyd and Jefferson",utilities,Japan,Burtonbury,False
62d39f96-006a-4068-bbe2-ae70563e7664,7bc88138-bb2b-4306-b6e9-47adc1aae7a5,2022-11-25 02:43:53,9297.5,EUR,deposit,ATM,Campbell-Parker,utilities,UK,East Bobbyfurt,True
cc82c7fb-bc71-4a04-bb44-3e0cf40a8dff,8ff14066-069a-4aa9-a84e-defb706c5310,2023-10-30 01:22:05,1118.76,JPY,deposit,in-branch,Rivera and Sons,entertainment,Germany,North Samantha,False
667135a1-6e8c-4185-b05b-51952e83bde0,93dc9a4b-d817-4d15-b329-207b10aad5ce,2023-10-14 09:19:57,79.96,EUR,deposit,ATM,Rush Inc,Electronics,Japan,Thompsonhaven,False
3dafc809-2bdd-44df-bef2-8cd004a66b4d,447d5d2d-fc34-4918-bd82-3591570d2b32,2024-08-13 22:51:54,238.57,USD,deposit,online,Campbell Inc,groceries,IND,Ronaldshire,False
d16f07aa-fe0d-4b45-8568-b01317805e37,1e64a62a-7c93-4a23-8f64-8f347c66116d,2024-06-21 05:18:08,144.19,EUR,withdrawal,in-branch,"Knox, Parker and Robinson",travel,UK,North Maryport,False
b6a007f9-07ed-4ab1-89f9-e6396721e9a6,0cffcfce-f582-46cd-827f-4c22b14ff3bd,2023-03-20 09:47:34,1718.79,GBP,deposit,ATM,"Baker, Bruce and Velazquez",Electronics,CANADA,North Danielstad,False
0c57d911-5af4-49ba-8e40-3213f133a4b4,d5397094-332d-4416-bfeb-fcdb8446141f,2023-02-12 23:18:56,1255.06,GBP,withdrawal,mobile,"Aguilar, Bradley and Hernandez",utilities,Germany,East Johnny,False
e8d1ef91-f609-49bd-909e-b9b6cf7bac2e,178dd6d9-3a41-4645-b352-2d46d1569709,2022-12-25 13:53:08,368.61,GBP,purchase,in-branch,Mejia Group,Electronics,Germany,Port Isaacchester,False
2174f44f-a528-4790-9593-c878c3d03e80,53f38c65-eb26-4a26-89bd-a882209b5c43,2024-07-24 09:24:32,1678.85,EUR,purchase,mobile,"Romero, Morrow and Ford",retail,Germany,North Oliviafort,False
02c336a8-519c-446b-a3e2-0b8c031eb71e,425be3a2-3abc-4b0f-a76d-290473665f5f,2023-09-18 19:31:13,189.77,EUR,purchase,mobile,Christensen Ltd,Electronics,Germany,Andrewmouth,True
