account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
20cbed18-b09a-4197-a4cd-773870d6be3c,40fefd5e-0f94-40b9-9854-a5725380c0c2,loan,closed,2023-09-21,10250.94,EUR,
937d075f-ddd9-4466-a5d4-efbf530e8bef,65362a11-9738-433f-a707-1f905f3f8b72,loan,closed,2022-06-22,49702.83,JPY,
8b001a91-0bf2-4235-a582-4968a0f8b7cd,c36ad781-7dc8-4a0d-99b5-a20f7f84ede5,checking,active,2020-12-05,34833.0,JPY,
cc86883d-bfb2-4541-8743-ee86824462e2,a87f14c3-434d-4e10-b28c-e56bf9565598,savings,dormant,2020-09-07,46706.3,JPY,
ea40ec07-85f5-480c-aed5-dd17f708d336,5f4c8b67-15aa-42ba-9df4-fa95b1418c12,checking,closed,2020-03-30,38712.85,USD,
08c2c66a-86d6-40c9-ad18-bce7dbf7f011,67e2c2fb-6cd9-4aaa-9ffb-2e05704ed007,loan,closed,2024-06-14,3600.94,USD,
cd64450b-1273-4087-b457-6eddf3959f72,2fb17510-7c3c-4bd7-a573-f8b69fbc77e1,loan,active,2020-11-02,47654.52,JPY,
55bbde32-2529-48e0-ae3b-abc0b38b5750,0dea4042-2f9b-46a6-9d9f-1f8b247624a5,savings,closed,2024-04-28,34660.73,USD,
84b94bb9-87c9-4b13-ba34-f9b7f9ece8cc,5ff74070-7f5b-4a1b-8826-9008c9768330,loan,dormant,2021-02-17,39805.86,USD,
f691620f-17b4-4e82-a1fa-2c167aeeb60a,06f0a4d2-09ee-47ef-b0a7-49d8153d72f5,loan,dormant,2021-04-27,13148.25,EUR,
009d7a90-7a0c-403a-b670-564676e932a6,591a511b-9126-4ef6-be9a-da05ca364c40,checking,closed,2024-08-02,11729.81,USD,
dcf6d881-0727-4c8d-b71d-02b7fe1e7602,83020c94-f110-4b4b-b3dc-c1ae570f14d9,credit card,closed,2021-10-20,35287.21,GBP,41373.01
9442a6cb-4613-48e9-82ce-dd265156ec3b,5f4c8b67-15aa-42ba-9df4-fa95b1418c12,checking,active,2023-03-20,21534.55,USD,
68e804ff-a9ea-438e-bbd6-ff2bd50b21bd,8286ea5e-4766-4111-96c6-68c4f4eeb692,loan,dormant,2020-06-08,44806.71,USD,
de71925e-f217-4d47-83b5-aa195cee1b43,74a68304-c714-4379-81b5-5440f8497999,checking,closed,2021-05-02,4894.12,GBP,
d27af55d-63f1-469c-870c-42d2e055df4f,0f8ea7eb-0e81-494f-8392-4d80bc4ec652,loan,dormant,2023-03-05,2887.6,JPY,
bb5c9399-8a5f-4bde-acfb-94b26fb9dc63,a3d02fbe-d86d-4066-b6fe-579eb44e0af2,credit card,active,2024-04-19,48191.5,EUR,38138.72
3f84b929-1585-40c3-9c21-3e058c8372e8,0e9defc7-166a-4069-a6fd-fc99420a3f33,loan,dormant,2020-06-08,21058.68,JPY,
f27e724c-f5f8-4e2b-bfcd-c4c6420391cc,436e7f5c-541b-4304-963a-3f956849db55,loan,active,2020-11-27,2117.98,JPY,
601b5cae-9a34-42d2-a35f-39e96454a424,40a0c0c1-f264-457d-addc-30c94a855bfc,credit card,closed,2024-05-27,7460.03,USD,9069.02
f3bf4f8e-c96b-49bf-aa06-346ae3f7875d,f6f0cd92-036c-4a42-bc3c-c8e44ec2ce24,loan,closed,2020-11-19,13478.46,USD,
4ce7e363-10ed-43df-9eab-e67f6c548831,25a72694-754d-4700-8269-31ed35eed0fa,savings,active,2020-01-22,44550.68,GBP,
4e18827b-d811-4a1f-a291-1f11269bfbfa,4eca0a97-6a33-461c-afe2-e83ebb399620,checking,closed,2024-07-27,7188.54,EUR,
99d923da-d5c9-4a95-94c9-7c315e515d82,31136578-aa9d-4db8-ac9f-91d3f7da6d65,loan,dormant,2021-12-10,46859.16,JPY,
bd8c6236-c39b-407a-83ad-f7277296eb62,3fe1cf80-774a-4c19-aaab-57f9481820c0,checking,closed,2023-01-05,23522.97,GBP,
c2c3d152-59f4-456c-8d42-4013b0d66349,7958dc85-9fa3-4f4f-b679-98f26750efa6,savings,active,2023-08-30,15886.44,USD,
3f792c1b-d80f-435b-8526-16887dc8dbee,5f48df3c-a7d6-4e6f-a4d2-4da2c0430ccc,loan,closed,2020-12-08,26889.43,JPY,
4c018b75-9e03-4dd2-8eac-bedfb9059b0f,663b9ef0-12ae-4735-a672-f3c0294cc390,checking,closed,2021-04-27,4953.6,GBP,
564c871b-79f2-4973-9239-e48ebe5b11a5,3739c89f-76c5-4f0d-ab16-b04490afa401,credit card,dormant,2022-06-23,23434.44,GBP,19761.69
c0011f76-22c8-4ec0-8904-a36da1fb3a0f,49eef470-e7e9-4cea-9b38-3568177c3cf6,savings,closed,2020-01-14,24142.58,USD,
afd8a200-0f64-4245-aa7a-650847e6031b,d1287f36-b7f0-45a0-b0de-627182992260,credit card,closed,2021-02-25,13363.59,EUR,32604.58
f2afa31f-d4b9-465b-8aee-570cac226eac,db9989f6-a0e4-483e-9f9c-ddbe938a7e89,savings,active,2021-08-19,12384.71,GBP,
32cda327-d300-4461-a5d9-b2c6c0b2e86d,a87f14c3-434d-4e10-b28c-e56bf9565598,credit card,active,2022-02-09,7465.63,USD,43021.24
e6229794-c6dd-479f-babc-5f495e6ae4eb,517fecfe-dab3-46ba-80ec-d95e6387e002,loan,dormant,2023-05-24,29503.61,GBP,
6fc2d1c1-7bcb-48cd-854e-a74f36b3dba5,0fdef2cc-28fa-45a1-9fbc-5b49e4df939d,savings,dormant,2020-05-21,15813.89,EUR,
75b9a30f-f42e-459f-a06c-bb7abbed5b92,447d5d2d-fc34-4918-bd82-3591570d2b32,credit card,dormant,2022-09-09,1812.06,GBP,27795.42
034e3735-23f1-4369-88f0-1938219014c6,3a98c1e5-bb06-448f-9806-41ae0c0f83c9,loan,active,2021-03-19,27366.02,EUR,
6ea98cc2-c977-45ea-aea0-22fdd0c92bb8,06380215-723d-47df-8671-3b421e0fc726,credit card,dormant,2021-07-10,4813.15,EUR,18295.52
faf0c7df-68c7-4b7c-9c17-e7f6534d0e44,67aec5d4-3bb8-4423-a5d3-efb8b05d5889,checking,dormant,2020-10-15,34217.31,JPY,
b2ad1ace-170d-4588-a9e2-e3b0f1f282c8,1f9f92bc-537d-4aa8-b164-0678f73cfe64,loan,dormant,2021-11-02,21289.31,USD,
c4868bb7-60d4-421f-b3e8-233a32dab51a,1b6adf9e-409f-4cc0-ba07-a20e746e8cb2,loan,active,2021-04-29,46759.65,USD,
32f6bda7-5f0a-4178-9a96-304e937ed154,5cb3a85d-fd87-441c-abcf-8ae9a0774d79,savings,dormant,2022-03-04,37423.64,USD,
d656ceeb-5773-4a18-9709-1f44ed0d4399,e6ba1edb-cabe-45c7-8236-4c3766dfac63,checking,dormant,2021-06-18,47055.15,USD,
7c3c2e51-af82-4ea7-81eb-7e48e4e950fa,a940ba6a-773f-4946-8f23-00278c1d98de,savings,dormant,2024-04-15,49492.79,EUR,
88109099-4233-4eb8-8fbb-2396c86a5430,634fd507-1ec4-4e0b-817d-189ebf06561f,loan,dormant,2021-01-08,19293.73,EUR,
c29be602-7eba-4303-8ddc-23cc79178bc3,8b62a34a-f923-4c3e-ba87-9d5b0f823a04,checking,active,2020-04-04,-244.47,GBP,
66651376-4124-4735-b160-ccbacbca8b21,acd0a0fe-b591-45c5-ba1b-fcb4a9fcf091,credit card,active,2023-03-02,13513.33,GBP,1389.59
9c90551a-e928-44e7-8ab7-54eb028d3ae6,c9d54243-9252-4fa1-add7-82751a578e36,savings,active,2022-06-03,22123.06,USD,
05167cf5-2fe7-496a-85ac-76ad41d9069c,90c1ab03-44ba-4d8e-851f-8c5f98ea405e,checking,active,2021-03-03,27375.64,GBP,
e87249bd-8dea-4166-89aa-d9481b6a3aad,b9523b01-c2a0-4049-9e66-8a301cad72b7,loan,dormant,2020-05-31,1916.42,EUR,
58fa06bb-dec8-440f-9274-0b003e0bbf14,715121e3-b8f1-4682-ba9d-52b580454c97,savings,closed,2020-08-14,30616.81,GBP,
a066ab7d-18e5-44a6-9543-220a13ace8a8,9c5ee3e0-162c-4428-81d7-9dc3ee52dfd8,loan,dormant,2023-09-23,34037.32,GBP,
4d398f9f-f9e6-4561-92ff-7ca520ec0fa1,e12b4035-f662-4744-a2ce-09758ca5347f,savings,active,2023-11-05,46656.22,EUR,
eb990a52-3396-47ae-9973-31b4305c2000,d12af2f7-fb7a-4219-bc4a-f33faa05dba2,checking,dormant,2022-01-29,37009.81,GBP,
5609f607-cc38-4106-98b2-06dfb030a3c5,319f2bca-28fc-4e85-ae03-fb5f540c401b,savings,active,2020-01-27,40619.15,JPY,
2da1eb04-430d-4709-ab5f-a33564c16db0,64133fdb-222f-46e3-b460-a1045a00e7b1,checking,active,2023-06-11,35806.13,GBP,
3ae51a09-1eec-408d-bdea-d18c11cf1115,76408c84-51e6-447e-9462-a52f325aa5d2,checking,dormant,2020-03-03,31609.12,GBP,
624233a3-6d0a-4ef7-b0c9-80b1a938941e,e12b4035-f662-4744-a2ce-09758ca5347f,loan,closed,2020-11-15,38796.31,USD,
22c9da3a-1024-4e7d-8f33-9f785b8e4037,e911fa62-ee26-4846-940d-df10db65f7ab,checking,dormant,2024-03-02,2810.9,EUR,
8bceb660-b238-4ccc-a59a-74d27a8e59a4,890ceffe-1b8b-4f6b-9422-503a73a9034b,savings,dormant,2022-03-21,13244.47,GBP,
032337a2-729a-4415-b2e7-2e3f52744d8a,f1d0e49b-22f2-4c5c-8670-ca1200806114,savings,dormant,2023-03-16,11956.46,GBP,
84e47387-49c9-4584-8e11-d3159d9f2735,9a349328-a8a4-43bb-a4d2-538beadb3659,loan,dormant,2023-06-26,36880.85,USD,
80f5ec54-dad7-4e98-ba8e-f257232a8330,c9cb5171-be7c-47d7-a830-b1c7ce63da96,loan,closed,2023-01-14,41011.81,GBP,
b3b29c66-6d65-4fa6-9591-95b32a966b56,cfc43ef5-a773-4d95-8cd6-3d9d1edbf9c7,checking,closed,2023-07-11,16282.47,GBP,
e23cb372-9cc5-492e-971c-d3251bce69ae,dd9b9d1a-e941-43a8-a02c-2151be576424,checking,dormant,2024-06-08,-713.25,GBP,
e4cbef0e-d344-412d-be86-fc42f5dee6a9,acc99a59-71fe-4f61-8c6b-a82c5d913779,checking,dormant,2022-03-22,35952.13,JPY,
e0dd4e59-6745-4e4a-9061-376bac540d60,bff58d17-0182-4748-ad5e-ba485cd8ce18,savings,dormant,2022-10-05,31000.14,USD,
cc14e8ff-a621-484b-9a9f-e2ac941fd848,96c934ef-ebfa-46e2-bfe7-ab9b68fc68a6,credit card,active,2021-06-20,33160.07,EUR,13205.26
5be2f30f-7759-4fab-8c91-bf82f9cb5d04,1f9f92bc-537d-4aa8-b164-0678f73cfe64,savings,dormant,2022-08-22,47403.22,GBP,
efa3f90c-333d-41cc-b67e-c9c650645d84,c821ce93-22b1-4149-b38d-ce1fd36a1a09,loan,active,2020-08-01,13991.53,GBP,
4de6a44b-0b3a-431d-938c-6e986d33b9cd,5e598135-6a9b-418a-90ee-eb7139ea67dd,credit card,closed,2022-12-25,46353.76,EUR,16469.34
7c5ab44d-c190-47ff-938e-278c4bd305f1,e9095a4e-297e-4188-9d34-73ff1c7ffd26,savings,dormant,2023-12-18,-573.81,USD,
e4215e15-432f-4b17-8b33-a45180543307,abfe9ad1-1f6d-4eb1-9279-8e3f10188be8,credit card,closed,2024-02-03,-575.02,USD,3155.73
c745e7dd-5118-42dc-b96e-c10d1772dcd8,9ad3e9bc-e745-43e3-851f-aab84075c689,credit card,active,2021-12-12,45709.18,GBP,42534.44
d1709d4c-2806-443c-8ca5-8194b5b87145,7eca63ab-40d7-469b-bb87-da860bafada8,loan,active,2021-01-13,48714.62,GBP,
f2204e3c-2299-445c-bcbf-a0e8ecac7241,5e598135-6a9b-418a-90ee-eb7139ea67dd,loan,closed,2021-03-20,1612.35,EUR,
696cd133-af9a-416f-9181-960ec436cfb4,ac3d449d-31c7-4d13-b90a-c59fb3864659,checking,dormant,2021-06-23,11312.79,GBP,
cf361443-3bc7-4f9d-a8b4-fc977a1d7851,8ff9af2d-4f2f-4ce4-83cd-2234fa374442,savings,dormant,2020-01-07,1118.7,EUR,
3545cacb-9fb9-48eb-92e4-b76a3139d737,17b85886-78ea-44f0-a036-257e8c1d489a,loan,dormant,2021-05-30,2158.94,GBP,
49593275-97ce-40bd-85e3-cd68e4efcdbc,e53f365f-cdae-4ee3-a96d-a385fc8d3f04,savings,closed,2021-07-24,27143.01,EUR,
4a78a3c4-27a7-44a4-96f2-12ce5277f042,25a72694-754d-4700-8269-31ed35eed0fa,credit card,active,2022-11-13,16871.98,JPY,8097.27
9e35702b-f426-4df8-93be-7c76d9ec2588,e02dfae9-1bc3-4f0c-b446-1ae1d46d2f94,credit card,active,2024-03-06,8343.83,USD,26656.37
961ba50c-cc5d-43b0-9870-f5124289639d,723e2615-3b37-4f3e-b4e3-2cb894fc1eab,savings,closed,2022-08-12,41762.84,USD,
a10e27b2-5ebc-4164-b40d-728de6e3dfaa,2a312a53-5b3a-4746-8d2a-873e3a7ad743,checking,dormant,2022-03-26,45126.13,JPY,
67500b54-96d0-43cf-bbef-99a95464989e,3c4e775f-5133-4020-a309-d73c2ac62e1f,loan,closed,2023-01-02,1782.38,USD,
86570ce9-1e6e-42e8-bf1b-e728b1d54287,2aa0eb31-cfcd-41f0-a6e5-2277ba56f499,loan,active,2023-04-09,38471.09,GBP,
95149fb9-6f97-47a4-8a63-d8c38b5dbb98,21d3503e-7bbd-4894-bc0d-78575446d8a5,loan,active,2023-05-29,5328.99,GBP,
8a0d06b1-a3c4-486c-9afd-fbc640a98971,95d7164b-b900-4d29-b863-bcb37742a47f,checking,dormant,2020-08-26,14399.83,USD,
23d7f4b3-28f3-4a6f-ae3e-5ce48f0e8f83,9ad3e9bc-e745-43e3-851f-aab84075c689,checking,closed,2022-05-13,689.43,EUR,
427de063-1f4a-4c44-b342-35da6e34a161,9bd6892f-62ad-451f-a8c0-a518daa6b075,credit card,active,2023-01-21,7060.84,EUR,19132.27
d71f01cd-f5cc-45f3-bc8d-3d6387c9ad4b,9889cc89-925b-4738-8fed-52ff6c8ad2b0,checking,dormant,2022-02-11,49214.92,GBP,
b4299cd0-f111-4508-bb63-b4c81b20a701,40ef33a0-8aef-4857-8147-3e2daf25060e,checking,dormant,2022-03-28,16110.31,JPY,
c418b501-4371-4adf-9356-cd84335f0b73,37946780-6db7-417d-a610-8c5c4e5ffd84,loan,closed,2023-02-04,18779.96,USD,
e815feb7-35d4-48d1-9b24-df5347f9afba,773fa8a6-3988-4219-aae3-127fefce2606,loan,dormant,2022-11-13,37848.97,JPY,
68e7e803-4d49-4580-a698-4d443ee7c1df,76c637ac-ddef-4d0c-8caa-e8dcebbc1ef5,savings,active,2021-11-03,19073.34,JPY,
8ad438d0-0d4f-4f26-9826-4fd96b5db0e0,b4296a32-7a95-4683-868c-a7b91eff71cc,savings,closed,2022-01-23,20065.5,EUR,
c032f9e3-ef20-41c7-a3c7-b1fca3a13313,a8894142-6f18-4351-9067-5acf63ae3882,credit card,dormant,2024-07-30,39124.88,USD,26830.6
56c9e3e3-100d-46b0-bbdd-5f92ba1596c7,cf5a96ff-79b5-4861-a941-bc4b0640f999,credit card,active,2020-10-04,18141.67,GBP,6521.23
454aa91f-7f36-44ca-89e2-118af9eabbcf,2152cac7-0b33-45bd-b017-74de4296d4cf,checking,active,2022-10-06,4315.66,GBP,
72c7c82f-7ce5-4f1c-8d97-06ef6d37ac30,c22a178b-a914-4713-ba16-bce484b32014,checking,dormant,2024-05-13,509.69,JPY,
8e09c664-868c-4a26-b4f6-aeb15e0236e6,f6a435f5-7595-4fe4-b6ad-8a41975fbea2,loan,active,2022-01-09,3831.6,EUR,
abf021f6-0350-4cf9-b951-7107cd35e9c6,ff3e34e9-777c-4802-89b8-d68856e01c5d,loan,active,2024-01-25,33992.55,JPY,
d39a354b-dd60-4915-9f3f-3281bfcce249,82b0c08a-a777-4bb0-981f-ba9303c61d90,checking,dormant,2024-07-09,39605.76,EUR,
3eed01d0-c172-4ac7-b616-fb60d98e878a,5e34270c-2c92-4f01-9dfb-b4814301f070,loan,dormant,2024-03-16,39455.36,GBP,
a549d884-2f38-4d15-a7ef-9cde5dfb537c,3ac4ce6d-4627-48bd-9906-5691318e2d71,loan,active,2022-03-17,47994.75,GBP,
0e52526d-a249-4cb1-a68d-042cd5eacca6,cee330ab-5309-48e1-a434-6455dc0d1ad6,checking,active,2021-11-26,8130.94,JPY,
af22b8a0-c353-472a-8d53-ba6507ffa35f,3d482617-bc65-496e-afa5-0ccd9bb9f678,savings,dormant,2023-06-11,29810.9,GBP,
79003f62-d553-4085-9275-a85bf8dedacc,8d4552ec-7113-4a46-b672-469a3afcf298,checking,active,2021-11-25,43721.64,GBP,
dd9ac6e8-6061-4a0b-bad7-af156ebc00bf,bdb30b98-2a49-47b4-848c-6f903f2b29a2,credit card,active,2022-01-03,884.14,EUR,10374.84
478bc49e-26ad-4ed3-af1d-7d153e4e25d2,8d725ce8-c40a-4c19-b8da-a8685b64441f,checking,closed,2021-09-11,16778.38,USD,
6d8be00f-a6d9-4ea3-beda-a90ddabb155d,beffafcb-816f-48b8-8bb2-fdd9bbd388df,checking,dormant,2024-02-16,300.39,JPY,
6f4827cd-94ed-4f81-98fb-37662de39a9c,29a625aa-6b1d-4c0b-b2b9-75a42f01e6d3,checking,active,2023-09-17,36539.06,JPY,
0a0bb85a-665b-4b71-a2a4-5d4aa79023b1,1f9f92bc-537d-4aa8-b164-0678f73cfe64,credit card,active,2024-04-12,46433.56,USD,22264.66
667c6c33-fde2-420b-86f1-99241404ee5a,06d8bcc4-9a7c-4ebf-ad9a-2e5e1ee16b11,loan,closed,2022-02-14,37973.54,GBP,
5610a32e-4425-44e9-aaf2-b8d1bec65b5b,37b19f9c-e8cd-4931-bad6-e62c4d4f5de7,loan,dormant,2024-03-01,13133.95,EUR,
de5512e4-0294-44c3-a18d-2ab3ee3b55e4,5c940417-ae42-4c4d-9442-207f7b3b6ea3,savings,closed,2022-12-16,2761.12,USD,
786d66e4-1aa9-42dd-a874-65f64554ec93,d66569cb-6044-4a6c-a073-8d60c824463c,loan,dormant,2024-02-05,23797.33,JPY,
5afd2d44-990f-48f7-97e6-f09ad7785548,af7424e4-fd0b-495e-b0fd-d8b99ca67e71,credit card,active,2022-01-17,1665.14,JPY,45441.82
22654be9-5606-4cc0-a8a7-e16fab3fbd4b,43d79ed6-0a03-410b-86e9-dcf3a5b6cb79,loan,active,2020-07-30,3833.01,JPY,
115dfe38-ea19-464a-881d-73adefcd48fa,ee163c82-6c9b-4891-b7c9-8f22afa8c00c,checking,active,2021-03-10,33826.79,EUR,
7e716945-a6f6-4a0f-bbe1-63b7af0f3b37,40ef33a0-8aef-4857-8147-3e2daf25060e,checking,closed,2020-04-19,30926.05,GBP,
b50f9aeb-d8af-4698-8827-76a82296de48,79851a85-47dd-40c8-8267-f44199a11950,credit card,closed,2020-10-13,32530.6,USD,49923.25
3991299e-01a5-4374-acea-24d6e071cfdd,c6bc93e0-b9d5-4e6f-af8b-a0bb44f6508f,credit card,active,2023-07-04,35163.47,JPY,45515.39
a83bef4b-1cf6-4ef4-9b5c-4d7f5bdf597f,c821ce93-22b1-4149-b38d-ce1fd36a1a09,savings,active,2024-07-19,42778.88,USD,
7ba1b201-5dac-499d-b331-56268bbc4c38,82a60fe2-5074-405d-838c-75c3dac8a65e,savings,closed,2022-04-30,1965.07,JPY,
73439e74-32c1-4902-8fd1-31112eee2d56,15c1fa9c-e8a7-42a6-afcf-52a91bb1939f,checking,active,2021-04-06,31804.93,USD,
d073c1f0-d8fb-4e46-909e-7280b2edcc9a,26100112-8b25-4f6a-b8f5-b526d985fd6f,loan,closed,2023-07-27,14082.62,JPY,
14488ceb-bc8d-4fe8-a282-4077a76a987f,3c720bda-94cf-4115-aade-f406c7a78ec2,savings,active,2021-01-10,47115.12,GBP,
7bd1dcc5-759a-4367-bc4c-320c552a7861,b7d68fa7-4296-4405-9ee6-0b25c5f99294,loan,active,2022-09-15,37363.75,USD,
8d2e4b9c-1919-45a4-89c0-7b8d1854e26a,6f59f732-a15a-4086-ad63-bd40b5d34ccd,loan,active,2022-01-29,5006.06,GBP,
0bec8138-f39b-4a01-a3fd-0d974c96444f,17ebc841-d160-40cf-8619-23bc5822c12a,savings,closed,2021-12-25,17499.09,USD,
a8faeb7a-a6cc-46e1-a370-012b56f6d6cb,80f49eb7-c07c-431a-9ea4-853da8866356,loan,dormant,2022-11-16,27133.3,JPY,
e7043d51-0496-4b6b-84f2-aa3a3763ac26,5456eee4-b9af-4bbc-b49a-776c9d7be9db,credit card,dormant,2020-02-19,2254.38,EUR,48206.78
ea990763-3409-4233-8a5c-cfd3f546abbc,7c509d49-8888-4872-9c31-81c576dc94d7,credit card,active,2021-05-16,43713.69,JPY,17652.65
cb162504-bfec-4699-b799-3835c7dea6c4,df8d30a2-8dde-4237-b1c7-0c1e3c98cc02,checking,dormant,2020-03-16,13184.91,GBP,
18e92850-a9c5-44e6-a19b-2d035e391df0,eb154474-b425-454f-93b0-1545c22da498,checking,dormant,2021-10-01,35929.28,GBP,
cca3b409-b326-46b7-8807-5aa6d5872116,609ede13-42b8-4548-8f7a-a0620eec8893,savings,active,2020-06-19,33189.7,EUR,
38d3911c-bef2-4faa-b319-76674ae7cb63,65362a11-9738-433f-a707-1f905f3f8b72,credit card,closed,2023-05-16,10207.34,GBP,2360.93
57f9903c-86d3-4ddf-849e-919583c4cbd5,447d5d2d-fc34-4918-bd82-3591570d2b32,credit card,dormant,2021-01-30,49228.18,EUR,32171.01
7cd20d2f-25e7-4689-b0aa-210e249f1f06,d06f115d-20b1-4cc6-8052-776df2de01c5,loan,active,2021-07-22,2035.58,JPY,
c7d221a5-124b-4335-ad1b-164564be8d80,d8e782d3-7d07-4e40-8165-2600cf023c3e,savings,dormant,2021-03-23,5463.48,JPY,
f1732701-ff4d-49a5-85b6-df1a40e9d79e,c9b86e9d-d7f9-4e93-8f36-38840a91f69c,checking,active,2021-01-24,14854.59,JPY,
6d1bc07f-e79d-4dec-8c66-95c74a98c658,a5c251cc-71a0-4133-9fc9-869cb790986f,checking,dormant,2020-06-03,31658.39,EUR,
0f65cf0d-01fb-47e0-bd0f-f28b0fb3cd08,d207ead2-201e-4732-8ffe-2b6f86b5a90b,checking,active,2020-07-18,47996.92,USD,
e4b271a0-2090-49b0-b86b-69e7e1f88d22,c9d54243-9252-4fa1-add7-82751a578e36,savings,closed,2021-01-11,42180.48,EUR,
65edffd0-93e9-4641-84a0-9c4ee1ad34d3,807ed717-d87c-441f-baf2-ca077b37550f,checking,closed,2024-01-22,1693.49,EUR,
7036ba33-f76d-47b3-bef1-583670d1e258,176a9d3f-00df-4778-8f0c-3ee2d210ce32,credit card,closed,2022-09-02,10630.13,JPY,25492.42
4ca934d6-13b6-43b1-98af-e7adb6c4187b,c211d672-d0fe-4aae-86b2-4843950c2ece,checking,active,2023-02-15,29410.22,USD,
331074e9-fd13-4505-8850-3dc47916cfca,7cdfa0a4-37cf-4695-a7c5-f8b568e8e0b8,checking,dormant,2023-06-16,43026.05,USD,
c889471f-7e0c-4562-8096-b6725de5dbe8,663b9ef0-12ae-4735-a672-f3c0294cc390,savings,closed,2022-03-13,37779.2,USD,
98410cc7-7cf6-4345-aefc-4cc571dda94b,5456eee4-b9af-4bbc-b49a-776c9d7be9db,credit card,closed,2021-02-27,22834.96,USD,42111.8
0ee989a2-58a5-4243-9c42-208cd7d07074,76408c84-51e6-447e-9462-a52f325aa5d2,loan,closed,2020-07-01,10616.63,GBP,
84395db4-39d8-4acc-ad76-95cf2ff8a7a3,99f225a9-6033-45b9-a0af-d339cf041d72,loan,active,2020-07-27,41558.85,JPY,
cea7ae44-b67e-4c71-8874-96201dcef03e,9303efa3-e50f-48cf-97a9-6cceb7e61e43,loan,active,2021-07-05,2628.55,JPY,
9af941bd-acdb-4f13-b280-b10c66ab2ee2,2934f0d1-e36f-4854-ba66-36105f04d99c,checking,active,2022-08-11,42322.48,JPY,
565a4f73-06bc-463e-82f4-45051b178457,890ceffe-1b8b-4f6b-9422-503a73a9034b,loan,active,2020-05-20,28460.81,EUR,
7ff1faef-37df-4c9e-a1ce-0418a6e341d4,c6a54c6d-1605-41d3-b61e-34a75da159e2,checking,closed,2023-07-16,28196.95,GBP,
c0c375d3-b513-4e6a-9a5c-3b645fc80084,6ee57431-a0e1-448f-b2c6-61ebac0e8fb8,savings,active,2024-05-16,22601.83,GBP,
5596fc99-618c-4211-a0a6-ef984b0264aa,f57a3ee9-5a87-487d-a8a8-f133a043d7fc,credit card,dormant,2024-01-10,17371.23,EUR,41789.25
8886a539-a2ec-49c9-ab62-abfdad46d86f,5d409e9f-a31b-4372-9616-93f0fbf91d4b,savings,active,2021-06-24,24617.58,EUR,
06142b73-fba3-4842-a616-a27ff576944e,2e70c355-95ee-41a9-8bc6-a840bc372fa1,savings,closed,2023-08-12,20305.46,JPY,
4f3801e8-3104-4556-ac13-2e2010d57bb4,b42a9ac7-df6d-4e78-a8ad-52193b0a0c9e,credit card,active,2023-12-30,33640.19,JPY,18556.43
45c0e100-f6d2-4c7f-8753-67a8daef6d3f,4fa442eb-37bf-4c71-90c3-6218858e1845,savings,dormant,2024-01-17,45298.25,JPY,
313a59be-9e52-4997-983d-354607efe13a,a596dbfa-7680-4bf2-9662-a968cb2b4ceb,savings,active,2024-03-20,28531.05,JPY,
567eab4c-294f-4ab6-8be8-b8d99b2f153d,11f3a26f-d1af-497a-9ee1-bec72f6ce169,credit card,active,2020-09-07,31077.5,GBP,44364.36
7f35604e-d595-4268-90f4-780ca46d1e1b,762270be-b7fe-409f-9449-d1a8039acda3,credit card,closed,2022-02-20,21672.05,EUR,13920.0
1c084168-ffb3-43cb-ae43-e02353e336f2,86942d46-ec16-4739-804e-0fb396baf58c,savings,active,2022-04-09,14049.93,EUR,
e204b509-5bf0-454a-bb43-55bd6fdecfa2,677e0f82-857f-407d-a474-d8353747fd3a,savings,active,2021-10-24,21760.67,GBP,
1276ac3e-afca-4ddd-b561-7f785f0bac27,a16c3748-aefc-44a0-b6ff-a89e655f90f5,checking,closed,2021-04-29,29725.85,JPY,
737b2c7c-733e-495d-931a-50f7175f68ac,4be543f0-7693-4260-930e-a82f2d931c91,loan,active,2022-05-07,40103.78,JPY,
7894b2a8-dc86-4380-9414-6ab54bf072f5,715121e3-b8f1-4682-ba9d-52b580454c97,credit card,dormant,2021-02-18,28479.89,EUR,29494.91
4d385f4d-9617-42e3-9317-e823953b3e95,2f57fc33-0ecb-4a08-b6d1-b4f99b0625af,savings,dormant,2022-03-06,8714.81,USD,
71f3f0af-367f-4f69-ab73-583d8ee72483,b8947970-a0b9-440d-a64e-b2ab4a27d437,credit card,dormant,2021-07-16,12461.08,EUR,29312.87
39ec9fc1-1c60-4fc1-a42c-f8b1dc9bb44e,38626a0f-32af-4033-9b68-63f5d70499cf,savings,closed,2022-07-16,48041.24,GBP,
051de806-7adc-4937-ab74-274e6d1d27d4,d1fa4a18-24e3-405e-83b8-ffdc4ddbb50d,credit card,active,2020-06-18,30862.83,EUR,39023.72
fc797247-d643-48b3-9a97-8c33fde86693,7080c305-efac-4a41-b524-9bd20934bb3e,checking,active,2022-04-21,46837.77,JPY,
51430714-f268-49a0-9b93-7235bab8a15f,70f77ca6-5ad4-4a6a-8eaa-1b6fef603704,savings,dormant,2021-10-13,47240.43,USD,
091a7b2c-8742-449f-b930-de6fc365b575,dd9b9d1a-e941-43a8-a02c-2151be576424,savings,dormant,2023-01-25,13957.5,USD,
8b2549a5-1ba3-4c0e-ad29-24c3cfada877,0ff7d0e9-3181-494d-a779-bd766dce23ed,checking,closed,2021-10-11,34379.04,USD,
